,url,weekid,artist,song
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,"Yung Bleu, Chris Brown & 2 Chainz",Baddest
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Jack Harlow & Pooh Shiesty,SUVs (Black On Black)
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Migos,Straightenin
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Jason Aldean,Blame It On You
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Nio Garcia X J Balvin X Bad Bunny,AM
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,"Lil Baby, Lil Durk & Travis Scott",Hats Off
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Kenny Chesney,Knowing You
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Smiley Featuring Drake,Over The Top
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Tom MacDonald,Brainwashed
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,"J. Cole, 21 Savage & Morray",my.life
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",WUSYANAME
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Olivia Rodrigo,Favorite Crime
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,MO3 X OG Bobby Billions,Outside
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,DaBaby,Ball If I Want To
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Carly Pearce,Next Girl
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,T-Pain & Kehlani,I Like Dat
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Dan + Shay,Steal My Love
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,Lil Tecca & Gunna,Repeat It
0,https://www.billboard.com/charts/hot-100/2021-08-22,2021-08-22,"EST Gee Featuring Lil Baby, 42 Dugg & Rylo Rodriguez",5500 Degrees
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,The Kid LAROI & Justin Bieber,Stay
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Ed Sheeran,Bad Habits
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Doja Cat Featuring SZA,Kiss Me More
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Lil Nas X & Jack Harlow,Industry Baby
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,BTS,Butter
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Olivia Rodrigo,Deja Vu
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Lil Nas X,Montero (Call Me By Your Name)
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,The Weeknd & Ariana Grande,Save Your Tears
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Doja Cat & The Weeknd,You Right
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Wizkid Featuring Justin Bieber & Tems,Essence
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,The Weeknd,Take My Breath
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Lizzo Featuring Cardi B,Rumors
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Giveon,Heartbreak Anniversary
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,The Weeknd,Blinding Lights
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Marshmello X Jonas Brothers,Leave Before You Love Me
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Billie Eilish,Happier Than Ever
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Luke Combs,Forever After All
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Luke Bryan,Waves
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,DJ Khaled Featuring Lil Baby & Lil Durk,Every Chance I Get
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Farruko,Pepas
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Megan Thee Stallion,Thot Shit
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Olivia Rodrigo,Traitor
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Maneskin,Beggin'
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Duncan Laurence,Arcade
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Roddy Ricch,Late At Night
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Lainey Wilson,Things A Man Oughta Know
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Ryan Hurd With Maren Morris,Chasing After You
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Moneybagg Yo,Wockesha
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Dan + Shay,Glad You Exist
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,The Kid LAROI,Without You
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Silk Sonic (Bruno Mars & Anderson .Paak),Skate
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Masked Wolf,Astronaut In The Ocean
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Polo G,Rapstar
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Justin Moore,We Didn't Have Much
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Thomas Rhett,Country Again
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Chris Young + Kane Brown,Famous Friends
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Jason Aldean & Carrie Underwood,If I Didn't Love You
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Jameson Rodgers Featuring Luke Combs,Cold Beer Calling My Name
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Nelly & Florida Georgia Line,Lil Bit
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Shawn Mendes & Tainy,Summer Of Love
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Trippie Redd Featuring Juice WRLD,Matt Hardy 999
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,BIA Featuring Nicki Minaj,Whole Lotta Money
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Sleepy Hallow,2055
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Tai Verdes,A-O-K
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Dua Lipa,Love Again
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Aventura x Bad Bunny,Volvi
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Trippie Redd Featuring Lil Durk & Polo G,Rich MF
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Rauw Alejandro,Todo de Ti
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Bad Bunny,Yonaguni
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Normani Featuring Cardi B,Wild Side
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Rod Wave Featuring Lil Durk,Already Won
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Cole Swindell,Single Saturday Night
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home)
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Old Dominion,I Was On A Boat That Day
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Post Malone,Motley Crew
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Doja Cat,Ain't Shit
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Kane Brown X blackbear,Memory
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Trippie Redd Featuring Drake,Betrayal
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Doja Cat,Get Into It (Yuh)
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,"Skrillex, Justin Bieber & Don Toliver",Don't Go
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Doja Cat,Woman
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Camila Cabello,Don't Go Yet
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Rod Wave,Tombstone
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Kane Brown,One Mississippi
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Capella Grey,Gyalis
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Ed Sheeran,Visiting Hours
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Chris Stapleton,You Should Probably Leave
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Lee Brice,Memory I Don't Mess With
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Trippie Redd Featuring Lil Uzi Vert,Holy Smokes
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Trippie Redd & Playboi Carti,Miss The Rage
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Luke Combs,Cold As You
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Elvie Shane,My Boy
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Regard x Troye Sivan x Tate McRae,You
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,H.E.R. Featuring Chris Brown,Come Through
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Jordan Davis Featuring Luke Bryan,Buy Dirt
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Scotty McCreery,You Time
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Trippie Redd Featuring SoFaygo,MP5
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Sueco,Paralyzed
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,"Yung Bleu, Chris Brown & 2 Chainz",Baddest
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Olivia Rodrigo,Brutal
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Clinton Kane,I Guess I'm In Love
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Rod Wave Featuring Kodak Black,Get Ready
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Trippie Redd Featuring XXXTENTACION,Danny Phantom
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Rod Wave,What's Wrong
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Trippie Redd Featuring Ski Mask The Slump God,Demon Time
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Kenny Chesney,Knowing You
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Young Thug,Tick Tock
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,BTS,Permission To Dance
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Nio Garcia X J Balvin X Bad Bunny,AM
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Rod Wave,Time Heals
0,https://www.billboard.com/charts/hot-100/2021-08-29,2021-08-29,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,BTS,Butter
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,The Kid LAROI & Justin Bieber,Stay
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Ed Sheeran,Bad Habits
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Doja Cat Featuring SZA,Kiss Me More
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Hurricane
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Lil Nas X & Jack Harlow,Industry Baby
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Jail
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Off The Grid
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Ok Ok
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Olivia Rodrigo,Deja Vu
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,The Weeknd & Ariana Grande,Save Your Tears
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Lil Nas X,Montero (Call Me By Your Name)
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Junya
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Moon
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Baby Keem & Kendrick Lamar,Family Ties
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Wizkid Featuring Justin Bieber & Tems,Essence
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Praise God
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Doja Cat & The Weeknd,You Right
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Meek Mill Featuring Lil Baby & Lil Durk,Sharing Locations
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,The Weeknd,Take My Breath
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Jesus Lord
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Jonah
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Believe What I Say
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,God Breathed
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Lizzo Featuring Cardi B,Rumors
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Marshmello X Jonas Brothers,Leave Before You Love Me
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Giveon,Heartbreak Anniversary
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Maneskin,Beggin'
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Farruko,Pepas
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Luke Bryan,Waves
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Billie Eilish,Happier Than Ever
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Olivia Rodrigo,Traitor
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Remote Control
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Luke Combs,Forever After All
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Heaven And Hell
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,24
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Duncan Laurence,Arcade
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Lainey Wilson,Things A Man Oughta Know
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Megan Thee Stallion,Thot Shit
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Ryan Hurd With Maren Morris,Chasing After You
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Roddy Ricch,Late At Night
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,DJ Khaled Featuring Lil Baby & Lil Durk,Every Chance I Get
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Jason Aldean & Carrie Underwood,If I Didn't Love You
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Thomas Rhett,Country Again
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Pure Souls
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,No Child Left Behind
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Moneybagg Yo,Wockesha
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Jameson Rodgers Featuring Luke Combs,Cold Beer Calling My Name
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Tai Verdes,A-O-K
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Silk Sonic (Bruno Mars & Anderson .Paak),Skate
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Donda
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Keep My Spirit Alive
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,BIA Featuring Nicki Minaj,Whole Lotta Money
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Sleepy Hallow,2055
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Jail Pt 2
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Halsey,"I Am Not A Woman, I'm A God"
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Justin Moore,We Didn't Have Much
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Dua Lipa,Love Again
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Old Dominion,I Was On A Boat That Day
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,New Again
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Rauw Alejandro,Todo de Ti
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kanye West,Lord I Need You
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Normani Featuring Cardi B,Wild Side
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Aventura x Bad Bunny,Volvi
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Bad Bunny,Yonaguni
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Capella Grey,Gyalis
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Kane Brown X blackbear,Memory
0,https://www.billboard.com/charts/hot-100/2021-09-05,2021-09-05,Doja Cat,Woman
